X,Y,NUTS1,NUTS1NAME,NUTS2,NUTS2NAME,NUTS3,NUTS3NAME,COUNTY,COUNTYNAME,CSOED,OSIED,EDNAME,LAND_AREA,TOTAL_AREA
154216.501077008,157966.428505337,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20065","127105",Limerick North Rural,9.2687620000,9.9679990000
107475.395517867,91455.4705909106,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19077","077087",Headfort,18.3068760000,18.3068760000
85840.1539501331,96481.8860194996,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19078","077091",Kilbonane,15.9351840000,15.9991760000
105260.294802871,145091.917151649,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19125","077158",Tarmon,20.2367180000,20.2367180000
102971.431146022,127609.027065952,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19126","077162",Trienearagh,30.5292600000,30.5292600000
112270.919812043,117408.526950997,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19148","077083",Gneeves,24.7547940000,24.7547940000
71038.3887320717,130687.564016938,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19149","077090",Kerryhead,21.8095570000,21.8095570000
92219.5052228066,122342.184229249,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19150","077095",Kilflyn,19.0352480000,19.0352480000
76581.9749026985,104855.551536074,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19151","077096",Kilgarrylander,33.1149280000,33.5659130000
154980.492265649,139507.200835747,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21001","127002",Abbeyville,13.4856990000,13.4856990000
145073.484387209,148539.649327116,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21002","127004",Adare North,17.7761660000,17.9398230000
94649.1386498848,107833.028502078,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19080","077094",Kilfelim,11.5920280000,11.5920280000
79440.862438079,92910.1075002144,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19081","077099",Kilgobnet,28.5319790000,28.7723470000
97780.6078114517,91515.1570095163,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19082","077101",Killarney Rural,52.1862100000,62.7282170000
99221.9796731479,102904.734510528,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19083","077103",Killeentierna,33.7445920000,33.7568860000
74724.7903378838,96464.2086907425,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19084","077106",Killorglin,35.0934230000,36.1270730000
91139.0584767973,140279.329410538,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19127","077164",Urlee,12.6074370000,12.6148400000
86398.1783126219,122315.496026856,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19128","077001",Abbeydorney,25.8544620000,25.8544620000
69030.3948938818,106883.584954565,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19152","077098",Kilgobban,33.1595900000,33.1595900000
83483.9914669103,126792.91056625,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19153","077100",Killahan,14.9161700000,14.9161700000
107873.201192797,113917.243103134,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19154","077110",Kilmurry,24.7701260000,24.7701260000
147767.304951712,146469.246581732,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21003","127005",Adare South,21.6981100000,21.9715180000
142375.321935822,136871.919910459,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21004","127013",Ballingarry,17.6665260000,17.6665260000
88225.067319282,104265.840858266,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19085","077111",Kilnanare,37.0535310000,37.1221710000
104991.929920079,92080.7325432998,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19086","077119",Knocknahoe,16.8440800000,16.8523170000
90325.1449733934,112241.199793663,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19129","077004",Arabela,26.9736180000,26.9736180000
78722.4429574356,121119.505834146,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19130","077007",Ardfert,7.9846830000,7.9846830000
84733.0610804007,105583.873981213,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19155","077114",Kiltallagh,19.1610290000,19.2522800000
71053.2792897957,109622.352331932,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19156","077117",Knockglass,9.0178870000,9.0178870000
147558.35847773,128981.647197858,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21005","127015",Ballyagran,16.6375520000,16.6380100000
146279.070853531,135322.619462394,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21006","127019",Ballygrennan,16.3970430000,16.3970430000
88789.137946612,93597.6362691811,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19087","077122",Lahard,18.3286730000,19.1347210000
81337.925620143,100339.545832148,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19088","077136",Milltown,27.4656100000,28.7085090000
93323.727572458,102588.523658765,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19089","077138",Molahiffe,35.8028120000,35.8028120000
92569.5532965065,83488.9798046184,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19090","077141",Muckross,93.0803980000,107.9560920000
113414.162145746,92922.3490675973,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19091","077148",Rathmore,39.4017060000,39.4017060000
95334.2149824986,111669.534436361,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19131","077017",Ballyegan,14.1786790000,14.1786790000
76003.0740468207,130159.70487815,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19132","077020",Ballyheige,23.0679540000,23.1193440000
104735.001180773,119414.864970308,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19157","077118",Knocknagashel,41.2100800000,41.2100800000
152597.956214785,136588.273910814,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21007","127022",Ballynabanoge,14.6640540000,14.6640540000
142296.735530146,132261.008186942,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21008","127024",Ballynoe,23.3176510000,23.3255820000
90016.3332244265,98908.0567983386,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19092","077150",Rockfield,9.6032340000,9.6032340000
83528.9879131304,135849.469899854,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19093","077005",Ardagh,15.3746880000,15.4758190000
94373.5491659951,147106.955994056,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19094","077008",Astee,23.1190780000,39.9120640000
75342.145525949,116915.580468358,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19133","077023",Ballynahaglish,19.2699240000,19.2706630000
79598.5808997544,127129.389271402,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19134","077024",Ballynorig,17.8339580000,17.8339580000
99308.8267507944,115195.547409849,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19158","077121",Lackabaun,29.1734800000,29.1734800000
111147.428179942,102755.432920212,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19159","077135",Millbrook,31.5323870000,31.5323870000
110816.14037403,111975.82150665,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19160","077139",Mount Eagle,36.6831780000,36.6831780000
158555.358584888,158621.539985392,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"20",Limerick City,"20001","128001",Abbey A,2.5098350000,2.8448250000
144484.612886627,129355.074062941,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21009","127042",Castletown,20.3705790000,20.3706170000
149303.394947977,134959.126170234,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21010","127049",Coolrus,19.6023650000,19.6023650000
87004.1193808607,126557.912736717,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19095","077010",Ballincloher,12.4256390000,12.4256390000
91648.9674656438,137721.377932433,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19096","077014",Ballyconry,11.0967230000,11.2749020000
87514.3195513256,135765.575826921,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19097","077015",Ballyduff,12.2576890000,13.0725110000
91801.1199916756,135305.828528994,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19098","077018",Ballyegan,13.1205200000,13.2844540000
86707.3052427253,111221.038647904,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19135","077025",Ballyseedy,20.6872490000,20.6872490000
76273.9204169835,122928.12840111,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19136","077027",Banna,19.7868420000,19.9294950000
94893.056616295,115706.660605808,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19161","077143",Nohaval,24.9743590000,24.9743590000
92490.8734521396,118093.555425086,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19162","077144",O'Brennan,29.4589330000,29.4627770000
158488.142451575,137753.976525472,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21011","127051",Crean,14.5164660000,14.5164660000
153251.138914681,147387.134623946,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21012","127052",Crecora,13.1653000000,13.1653000000
150743.639942923,140554.515915196,IE0,Ireland,IE02,Southern and Eastern,IE023,Mid-West,"21",Limerick County,"21013","127054",Croom,18.1705990000,18.1705990000
93404.8564619595,129054.496265567,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19099","077021",Ballyhorgan,18.1864600000,18.2398510000
89449.4995540685,148582.624195063,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19100","077029",Beal,8.0103280000,22.4481290000
98593.8130269926,146886.678797636,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19101","077041",Carrig,10.5076250000,17.8123130000
76069.9530816315,110022.35618694,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19137","077028",Baurtregaum,25.8604410000,25.9015550000
80517.611957932,110501.378493278,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19138","077030",Blennerville,12.9979270000,12.9979270000
87597.6574721535,117505.772865513,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19163","077146",Ratass,16.4303420000,16.4303420000
103171.259648891,105608.039177245,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19164","077151",Scartaglin,20.6452210000,20.6452210000
141413.996340151,82091.1154728817,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"18",Cork County,"18216","047262",Mountrivers,35.5215630000,35.5265770000
160358.638214585,114101.209639491,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"18",Cork County,"18243","047299",Streamhill,18.3415210000,18.3415210000
148396.582847999,107660.435307653,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"18",Cork County,"18244","047305",Templemary,18.2863660000,18.2911780000
163859.371652082,106409.800490627,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"18",Cork County,"18245","047316",Wallstown,16.0166320000,16.0188070000
129150.730501103,98727.4369823184,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"18",Cork County,"18276","047291",Skagh,20.4992140000,20.4992140000
178445.984273584,115860.006765371,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"18",Cork County,"18277","047020",Ballyarthur,14.0402260000,14.0412350000
173620.349472347,108735.380440224,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"18",Cork County,"18278","047128",Derryvillane,23.3802060000,23.3852820000
117212.60502342,37454.6460787604,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"18",Cork County,"18305","047290",Shreelane,19.0607190000,19.3090170000
113475.46683372,38529.1570813485,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"18",Cork County,"18308","047321",Woodfort,19.0389600000,19.0549960000
132751.434318163,80601.0781333228,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"18",Cork County,"18217","047272",Rahalisk,46.9631530000,46.9634620000
96123.3690923337,37806.8736963363,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"18",Cork County,"18311","047108",Coolagh,16.0436770000,16.0436770000
79102.0099580622,29020.7014045178,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"18",Cork County,"18315","047163",Goleen,17.8087760000,17.8144380000
102229.609864615,36310.7370760788,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"18",Cork County,"18316","047189",Kilcoe,26.1463070000,26.1463070000
193974.680726188,63882.1852096618,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"18",Cork County,"18246","047019",Ballintemple,20.1343770000,20.1343770000
197407.32780842,65776.7339152658,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"18",Cork County,"18247","047023",Ballycottin,17.7545980000,17.7545980000
168569.572358241,110937.868961131,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"18",Cork County,"18279","047149",Farahy,17.6052470000,17.6052470000
91916.57840666,31205.0585639882,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"18",Cork County,"18318","047295",Skull,17.0537110000,17.0649540000
83305.258939513,30459.0578798855,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"18",Cork County,"18319","047312",Toormore,15.6706480000,15.6915570000
202030.787073256,82979.9354371075,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"18",Cork County,"18320","047010",Ardagh,31.8562680000,31.8562680000
100624.473687746,39834.0127802951,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"18",Cork County,"18309","047021",Ballybane,26.3462890000,26.3462890000
198246.88928995,86749.0671501644,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"18",Cork County,"18322","047192",Kilcronat,20.7756210000,20.7756210000
88183.6400061604,29984.7464474693,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"18",Cork County,"18317","047241",Lowertown,12.2376020000,12.2533710000
204719.956839865,71525.2114771078,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"18",Cork County,"18324","047205",Kilmacdonogh,24.5254150000,25.1040960000
207906.939583079,78143.7604006471,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"18",Cork County,"18325","047322",Youghal Rural,15.6499450000,17.1930310000
189539.538433618,78150.0101859276,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"18",Cork County,"18248","047039",Ballyspillane,13.3201820000,13.3201820000
181884.711345327,74525.4735231182,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"18",Cork County,"18249","047077",Carrigtohill,45.9047670000,48.0594700000
205137.299574658,76240.1554689799,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"18",Cork County,"18321","047103",Clonpriest,28.3747730000,29.1778320000
83670.2893939533,114207.345133923,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19003","077161",Tralee Urban,2.3183750000,2.3183750000
55783.3318816244,78898.8462353617,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19004","077009",Bahaghs,39.1272740000,39.1272740000
41632.1610826868,66215.0544268131,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19005","077011",Baile an Sceilg,30.6139330000,30.6139330000
200432.432934254,77787.4570938897,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"18",Cork County,"18323","047202",Killeagh,23.5908490000,23.5908490000
74072.0472808136,84521.1749861629,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19012","077057",Curraghbeg,34.8779940000,35.9716270000
51091.3155229606,60866.9383239155,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19013","077060",Darrynane,28.7360100000,28.7777470000
65972.6364471653,77174.8639061609,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,19014/19011,077064/077050,Doire Ianna/Cloon,121.3259930000,126.4371330000
49093.8310829447,70452.7261900536,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19015","077075",Emlagh,35.8338880000,35.8437430000
64248.8601127548,87609.8702388307,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19016","077078",Glanbehy,60.3531000000,62.0527010000
96481.3126154202,90684.6132706993,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19001","077102",Killarney Urban,7.4163490000,7.4709140000
98797.6898181345,133981.004531467,IE0,Ireland,IE02,Southern and Eastern,IE025,South-West (IE),"19",Kerry County,"19002","077128",Listowel Urban,6.3593710000,6.4995270000
